id,name,release_date,platform
94077,Sub Rebellion,2002-10-25,PlayStation 2
94077,Sub Rebellion,2002-05-02,PlayStation 2
94077,Sub Rebellion,2002-10-12,PlayStation 2
94081,Syphon Filter:  The Omega Strain,2004-07-09,PlayStation 2
94081,Syphon Filter:  The Omega Strain,2012-05-22,PlayStation 3
94081,Syphon Filter:  The Omega Strain,2005-01-01,PlayStation 2
94081,Syphon Filter:  The Omega Strain,2004-05-04,PlayStation 2
94082,Commandos:  Strike Force,2006-03-17,PlayStation 2
94082,Commandos:  Strike Force,2006-04-04,Xbox
94082,Commandos:  Strike Force,2006-09-21,PlayStation 2
94082,Commandos:  Strike Force,2006-04-04,PlayStation 2
94082,Commandos:  Strike Force,2006-03-17,Xbox
94084,Digimon World:  Data Squad,2006-11-30,PlayStation 2
94084,Digimon World:  Data Squad,2007-09-18,PlayStation 2
94085,Digimon World 4,2005-09-02,PlayStation 2
94085,Digimon World 4,2005-01-06,GameCube
94085,Digimon World 4,2005-01-06,PlayStation 2
94085,Digimon World 4,2005-01-06,Xbox
94085,Digimon World 4,2005-06-02,PlayStation 2
94085,Digimon World 4,2005-06-02,Xbox
94085,Digimon World 4,2005-06-06,GameCube
94086,Cabela's Big Game Hunter:  2005 Adventures,2004-11-10,PlayStation 2
94086,Cabela's Big Game Hunter:  2005 Adventures,2004-11-10,Game Boy Advance
94086,Cabela's Big Game Hunter:  2005 Adventures,2004-12-09,GameCube
93998,Grim Filler,2009-10-30,iPhone
93999,MeWantBamboo,2010-10-09,iPhone
94001,Moblox,2010-10-26,Android
94001,Moblox,2010-02-24,iPhone
94006,Frogger Beyond,2002-12-06,GameCube
94006,Frogger Beyond,2003-04-15,Windows
94006,Frogger Beyond,2002-12-10,Xbox
94024,Jonah: A VeggieTales Game,2002-01-01,Windows
94028,Jillian Michaels' Fitness Ultimatum 2009,2009-06-05,Wii
94029,The Biggest Loser USA,2009-11-13,Wii
94030,Spectrobes: Beyond the Portals,2009-02-27,Nintendo DS
94030,Spectrobes: Beyond the Portals,2008-12-11,Nintendo DS
94030,Spectrobes: Beyond the Portals,2008-10-07,Nintendo DS
94039,EverQuest II: Rise of Kunark,2007-11-13,Windows
94042,EverQuest II: The Shadow Odyssey,2008-11-18,Windows
94042,EverQuest II: The Shadow Odyssey,2008-11-17,Windows
93973,GermCraft,2010-10-26,iPhone
93976,Federation of Free Traders,1989-01-01,Amiga
93976,Federation of Free Traders,1989-01-01,Atari ST
93977,Fanorona,2009-06-18,Android
93981,Mr. Karoshi,2011-02-08,iPad
93994,Bubble Explode,2010-10-22,Android
93994,Bubble Explode,2010-06-19,iPhone
93995,iCopter Free,2010-12-24,iPhone
93996,Warlords: Call To Arms,2010-02-24,iPad
93996,Warlords: Call To Arms,2009-12-23,iPhone
93946,RoboSockets,2011-02-21,iPhone
93947,Vikings Can Fly!,2010-12-08,iPad
93948,Puppet War:FPS,2010-06-10,iPhone
93951,SpikeDislike,2011-01-12,iPad
93953,Bad Air Day,2011-02-03,iPad
93954,Volcano Escape,2011-02-16,iPhone
93956,Full Deck Solitaire,2011-02-10,iPad
93956,Full Deck Solitaire,2011-01-27,Macintosh
93957,Falling Fred,2011-02-23,iPad
93958,Zombie Runaway,2011-07-27,Android
93958,Zombie Runaway,2011-02-17,iPad
93969,Battle Command,1990-01-01,Amiga
93969,Battle Command,1990-01-01,Atari ST
93969,Battle Command,1990-01-01,Commodore 64
93928,Superfall,2010-03-30,iPhone
93935,Police Quest Collection,1987-09-07,Windows
93936,Terrorist Zombies,2011-01-04,iPad
93936,Terrorist Zombies,2011-01-04,iPhone
93937,Scorcher,1996-11-30,Windows
93938,Puckerz!,2011-02-01,iPhone
93939,Jagged Alliance 2: Gold Pack,2002-08-06,Windows
93941,Doodle Truck,2010-09-09,iPhone
93943,Syndicate Plus,2012-01-17,Windows
93944,Piggy Woogy,2011-02-08,iPhone
93890,Great Soccer,1987-07-19,SEGA Master System
93891,Super Tennis (1985),1985-12-22,SEGA Master System
93900,Great Volleyball,1987-03-29,SEGA Master System
93908,Highschool! Kimengumi,1986-12-15,SEGA Master System
93909,Hoshi o Sagashite...,1988-04-02,SEGA Master System
93910,Kenseiden,1988-06-02,SEGA Master System
93915,Critical Mass (1995),1995-12-16,Windows
93915,Critical Mass (1995),1996-12-08,Windows
93915,Critical Mass (1995),2001-02-25,Windows
93880,Golvellius: Valley of Doom,1988-08-14,SEGA Master System
93882,GP Rider,1994-04-22,SEGA Game Gear
93883,Great Baseball,1987-08-17,SEGA Master System
93885,Great Basketball,1987-03-29,SEGA Master System
93886,Great Football,1987-03-29,SEGA Master System
93887,Great Golf,1987-10-10,SEGA Master System
93888,Great Ice Hockey,1986-06-01,SEGA Master System
93889,The Diamond Chase,2010-10-25,Windows
94129,Top Hunter: Roddy and Cathy,1994-09-29,Neo Geo
94129,Top Hunter: Roddy and Cathy,1994-06-24,Neo Geo
94129,Top Hunter: Roddy and Cathy,2007-11-20,Wii
94132,Thunderstrike: Operation Phoenix,2001-10-15,PlayStation 2
94134,Smart Games Word Puzzles #1,1996-11-30,Windows
94475,Mutation Nation,1992-04-17,Neo Geo
94478,NAM-1975,1991-07-01,Neo Geo
94478,NAM-1975,2013-01-22,Wii
94512,Rockman EXE 4.5: Real Operation,2004-08-06,Game Boy Advance
94513,Rockman EXE Operate Shooting Star,2009-11-12,Nintendo DS
94515,Rockman Collection Special Box,2003-12-19,PlayStation
94516,Namco x Capcom,2005-05-26,PlayStation 2
94517,SNK vs. Capcom: Card Fighter's Clash,1999-10-21,Neo Geo Pocket Color
94517,SNK vs. Capcom: Card Fighter's Clash,2000-08-03,Neo Geo Pocket Color
94517,SNK vs. Capcom: Card Fighter's Clash,1999-11-30,Neo Geo Pocket Color
94461,Rockman & Forte: Challenger from the Future,1999-10-21,WonderSwan
94462,Rockman Power Battle Fighters,2004-08-05,PlayStation 2
94463,Super Adventure Rockman,1998-06-25,PlayStation
94463,Super Adventure Rockman,1998-09-23,SEGA Saturn
94464,Rockman Complete Works,1999-08-05,PlayStation
94465,Wily & Right no RockBoard: That's Paradise,1993-01-15,NES
94467,Rockman EXE WS,2003-02-08,WonderSwan Color
94414,3D Table Sports,1995-03-06,DOS
94415,PBA Tour Bowling 2,2000-02-16,Windows
94418,Disney Golf,2002-10-17,PlayStation 2
94423,Ironclad,2009-11-24,Wii
94436,One,1997-11-30,PlayStation
94436,One,2010-03-18,PlayStation 3
94437,Golden Nugget,1996-01-01,Windows
94437,Golden Nugget,1996-10-26,PlayStation
94443,Project Overkill,1996-08-31,PlayStation
94459,Mega Man Star Force 3,2008-11-18,Nintendo DS
94459,Mega Man Star Force 3,2009-06-30,Nintendo DS
94460,Rockman Battle & Fighters,2000-07-30,Neo Geo Pocket Color
94401,FallDown!,2010-06-10,iPhone
94402,BOOM BLOX (mobile),2008-05-06,Other Mobile Devices
94405,Beyond Atlantis II,2002-02-08,PlayStation 2
94405,Beyond Atlantis II,2011-08-17,Windows
94407,Dragon's Lair 3D: Return to the Lair,2002-11-18,Xbox
94407,Dragon's Lair 3D: Return to the Lair,2002-12-22,GameCube
94410,Brain Voyage,2008-04-24,Nintendo DS
94410,Brain Voyage,2008-04-11,Nintendo DS
94410,Brain Voyage,2008-05-05,Nintendo DS
94361,McGuire,2010-10-09,iPhone
94387,Mega Man Battle Chip Challenge,2004-03-19,Game Boy Advance
94387,Mega Man Battle Chip Challenge,2003-08-08,Game Boy Advance
94387,Mega Man Battle Chip Challenge,2004-03-03,Game Boy Advance
94276,Tiki 10 Pin Gold,2010-08-30,iPhone
94278,Particula (iOS),2011-02-17,iPad
94279,Puzzlevania,2011-02-04,iPhone
94281,Escape the Room,2010-03-20,iPhone
94282,Candy Rush,2011-02-09,iPad
94283,Gang of Dodge,2011-01-22,iPad
94309,Football Mogul 2008,2008-05-02,Windows
94332,Point Blank DS,2006-07-08,Nintendo DS
94332,Point Blank DS,2006-05-18,Nintendo DS
94332,Point Blank DS,2006-06-14,Nintendo DS
94180,Buzz!: Master Quiz,2008-09-23,PSP
94181,Buzz!: The Pop Quiz,2008-05-15,PlayStation 2
94181,Buzz!: The Pop Quiz,2008-03-14,PlayStation 2
94183,Buzz!: The Mega Quiz,2007-10-30,PlayStation 2
94184,Mortal Kombat: Unchained,2006-12-09,PSP
94184,Mortal Kombat: Unchained,2006-11-24,PSP
94184,Mortal Kombat: Unchained,2006-11-13,PSP
94186,1 on 1,1998-11-26,PlayStation
94187,Absorb,2010-01-30,Xbox 360
94189,Aceball,2008-12-29,Xbox 360
94191,Mirror,2009-11-05,Xbox
94192,Fishing Girl,2009-09-19,Xbox 360
94200,Mystery Case Files: 13th Skull,2010-11-25,Windows
94200,Mystery Case Files: 13th Skull,2011-01-08,Windows
94235,Burning Fight,1991-08-09,Neo Geo
94235,Burning Fight,1991-08-09,Arcade
94235,Burning Fight,1994-09-09,Neo Geo
94235,Burning Fight,2008-05-07,Wii
94238,Panzer Elite,1999-09-30,Windows
94258,Duke Nukem 3D Kill-a-Ton Collection,1998-12-31,DOS
94269,Dead Street,2011-02-10,iPad
94269,Dead Street,2011-02-10,iPhone
94271,Stone Wars,2009-12-10,iPhone
94272,Helmet Hero: Head Trauma,2011-01-07,iPhone
94273,Bomberman Chains,2011-02-10,iPhone
94525,Ninja Commando,1994-10-31,Neo Geo
94525,Ninja Commando,2008-07-14,Wii
94531,Neo Drift Out,1996-07-26,Arcade
94531,Neo Drift Out,1996-07-26,Neo Geo
94532,NCAA Football 07,2006-07-18,PlayStation 2
94532,NCAA Football 07,2006-07-18,Xbox
94533,NCAA Football 2004,2003-07-16,GameCube
94533,NCAA Football 2004,2003-07-16,PlayStation 2
94533,NCAA Football 2004,2003-07-16,Xbox
94802,N.Y.Zombies,2010-04-12,iPhone
94803,Wings of Luftwaffe,2010-04-20,Windows
94804,Cows vs Aliens,2011-02-16,iPhone
94805,Starfront: Collision,2011-02-16,iPhone
94806,The Blocks Cometh,2014-11-25,Android
94806,The Blocks Cometh,2011-02-16,iPhone
94807,Infinight,2011-02-14,iPhone
94808,League of Evil,2012-10-22,Android
94808,League of Evil,2011-02-02,iPad
94808,League of Evil,2017-08-31,Nintendo Switch
94808,League of Evil,2018-04-10,PlayStation Vita
94808,League of Evil,2018-04-10,PlayStation 4
94808,League of Evil,2010-08-10,Web Browser
94808,League of Evil,2016-10-25,Macintosh
94811,MANA HD,2010-11-06,iPad
94812,Taiji by Nestor Romeral Andres,2010-10-20,iPhone
94813,Martian Chess,2010-08-02,iPad
94782,ChocChocPop,2009-07-30,iPhone
94783,NFL Tour,2008-02-07,PlayStation 3
94783,NFL Tour,2008-02-07,Xbox 360
94783,NFL Tour,2008-02-01,PlayStation 3
94783,NFL Tour,2008-02-01,Xbox 360
94783,NFL Tour,2008-01-08,PlayStation 3
94783,NFL Tour,2008-01-08,Xbox 360
94783,NFL Tour,2010-07-20,Xbox 360
94785,FrogHop,2009-07-24,iPhone
94786,Monster Feed,2010-09-28,iPad
94786,Monster Feed,2010-11-13,iPhone
94788,Shox,2002-09-27,PlayStation 2
94788,Shox,2003-01-09,PlayStation 2
94788,Shox,2002-11-19,PlayStation 2
94791,Cowboys vs. Zombies,2010-07-27,iPhone
94794,Guardian Soul,2009-10-20,iPhone
94795,Medabots: Infinity,2004-09-24,GameCube
94795,Medabots: Infinity,2003-11-28,GameCube
94795,Medabots: Infinity,2003-12-14,GameCube
94797,Mad Skills Motocross,2011-01-09,iPad
94797,Mad Skills Motocross,2009-08-21,Windows
94800,Bug Heroes,2011-01-06,iPad
94764,PapiPole,2009-08-20,iPhone
94765,PapiOrange,2011-02-15,Android
94765,PapiOrange,2010-10-28,iPhone
94766,PapiCatch,2009-08-14,iPhone
94767,KagamiMochi,2009-04-21,iPhone
94770,SFCave,2009-07-24,iPhone
94772,DigitalCoolio,2011-02-21,iPhone
94773,Thief Lupin,2011-01-30,iPhone
94776,Devil Invasion,2010-02-19,iPhone
94778,Bar Defender,2010-10-20,Web Browser
94778,Bar Defender,2010-08-18,iPhone
94781,Sketch Nation Shooter,2010-03-25,iPhone
94744,Alien Breed 3: Descent,2010-11-17,Windows
94745,Greed: Black Border,2010-01-13,Windows
94747,Pound of Ground,2010-11-05,Windows
94748,Governor of Poker 2,2013-06-11,Android
94748,Governor of Poker 2,2012-11-05,iPad
94748,Governor of Poker 2,2012-12-06,Macintosh
94748,Governor of Poker 2,2010-10-11,Windows
94755,PapiWall,2011-02-10,iPhone
94756,ActionPotato,2010-01-21,iPhone
94758,PapiJump,2009-06-07,iPhone
94761,PapiRiver,2009-09-18,iPhone
94762,PapiMissile,2009-04-29,iPhone
94763,ActionSwing,2009-06-07,iPhone
94707,Kerplinkus,2010-03-11,iPhone
94708,Space Out,2008-07-18,iPhone
94709,Stompem,2008-11-23,iPhone
94710,Spinblox,2008-07-10,iPhone
94712,Zombieville USA,2011-07-21,Android
94712,Zombieville USA,2010-04-09,iPad
94712,Zombieville USA,2009-02-15,iPhone
94719,Arc Rise Fantasia,2010-02-25,Wii
94719,Arc Rise Fantasia,2009-06-04,Wii
94719,Arc Rise Fantasia,2010-07-27,Wii
94728,Nuts & Milk,1984-07-28,NES
94728,Nuts & Milk,2007-11-20,Wii
94740,Sherlock Holmes: The Mystery of the Persian Carpet,2008-06-20,Windows
94741,3-D Ultra Minigolf Adventures,2006-12-20,Windows
94741,3-D Ultra Minigolf Adventures,2007-04-18,Xbox 360
94742,Elf Bowling: Hawaiian Vacation,2008-07-01,Windows
94694,Pro Zombie Soccer,2011-01-20,iPad
94694,Pro Zombie Soccer,2010-06-15,iPhone
94695,Fight Night Champion (iPhone),2011-02-28,iPhone
94698,Miss Claire Garden,2011-01-14,iPhone
94699,Undead Island,2011-03-02,iPhone
94700,Sky Combat,2011-02-09,iPhone
94701,Sticky,2011-02-09,iPhone
94703,Dragon Panic,2009-05-25,iPhone
94704,Ready Action!,2011-02-10,iPhone
94705,Buganoids,2010-09-15,iPad
94705,Buganoids,2010-09-15,iPhone
94706,SpaceBlast HD,2010-04-01,iPad
94610,Spider-Man:  Web of Shadows:  Amazing Allies Edition,2008-10-28,PlayStation 2
94610,Spider-Man:  Web of Shadows:  Amazing Allies Edition,2008-10-24,PlayStation 2
94610,Spider-Man:  Web of Shadows:  Amazing Allies Edition,2008-10-21,PlayStation 2
94612,Truth or Lies,2010-09-14,Xbox 360
94654,Kinetica,2001-10-14,PlayStation 2
94664,The Scourge Project: Episodes 1 and 2,2010-04-09,Windows
94668,Shellshock 2: Blood Trails,2009-02-14,Windows
94673,Garage Inc.,2010-12-22,iPad
94673,Garage Inc.,2011-01-06,iPhone
94673,Garage Inc.,2011-01-06,Macintosh
94673,Garage Inc.,2011-01-06,Windows
94674,Stand O'Food,2010-05-26,iPhone
94674,Stand O'Food,2009-06-25,iPhone
94674,Stand O'Food,2009-12-09,PSP
94674,Stand O'Food,2010-05-26,Windows
94692,Kosmo Spin,2010-12-01,iPad
94567,SNK vs. Capcom: Card Fighters 2 Expand Edition,2001-09-13,Neo Geo Pocket Color
94568,SNK vs. Capcom: Card Fighters DS,2008-02-15,Nintendo DS
94568,SNK vs. Capcom: Card Fighters DS,2007-12-17,Nintendo DS
94568,SNK vs. Capcom: Card Fighters DS,2006-12-14,Nintendo DS
94568,SNK vs. Capcom: Card Fighters DS,2007-04-24,Nintendo DS
94569,NBA Street Homecourt,2007-03-22,PlayStation 3
94569,NBA Street Homecourt,2007-03-22,Xbox 360
94569,NBA Street Homecourt,2007-03-23,PlayStation 3
94569,NBA Street Homecourt,2007-03-23,Xbox 360
94569,NBA Street Homecourt,2007-05-24,PlayStation 3
94569,NBA Street Homecourt,2007-05-24,Xbox 360
94569,NBA Street Homecourt,2007-03-06,PlayStation 3
94569,NBA Street Homecourt,2007-02-19,Xbox 360
94569,NBA Street Homecourt,2010-07-13,Xbox 360
94570,NBA Street Showdown,2005-09-29,PSP
94570,NBA Street Showdown,2005-09-01,PSP
94570,NBA Street Showdown,2005-04-27,PSP
94572,NFL Street 2: Unleashed,2005-09-01,PSP
94572,NFL Street 2: Unleashed,2005-09-02,PSP
94572,NFL Street 2: Unleashed,2005-03-24,PSP
94573,NFL Street 3,2007-02-01,PlayStation 2
94573,NFL Street 3,2007-02-01,PSP
94573,NFL Street 3,2007-02-02,PlayStation 2
94573,NFL Street 3,2007-02-02,PSP
94573,NFL Street 3,2006-11-14,PlayStation 2
94573,NFL Street 3,2006-11-14,PSP
94581,Academagia: The Making of Mages,2010-08-13,Windows
94583,Chessmaster: Grandmaster Edition,2007-10-30,Windows
94587,Driven,2001-11-06,PlayStation 2
94590,James Cameron's Dark Angel,2003-02-21,PlayStation 2
94590,James Cameron's Dark Angel,2002-11-18,PlayStation 2
94590,James Cameron's Dark Angel,2002-11-20,Xbox
94534,NCAA Football 2002,2001-07-24,PlayStation 2
94535,NCAA Football 2001,2000-07-25,PlayStation
94536,NCAA Football 2000,1999-07-29,PlayStation
94538,NCAA Football 99,1998-08-06,PlayStation
94539,NCAA Football 98,1997-08-07,PlayStation
94540,College Football USA 97,1996-06-01,SEGA Genesis
94541,College Football USA 96,1995-07-15,SEGA Genesis
94542,Bill Walsh College Football 95,1994-06-01,SEGA Genesis
94543,Bill Walsh College Football,1993-06-01,SEGA Genesis
94545,Game Party: In Motion,2010-11-18,Xbox 360
94814,Stratego,2010-10-28,iPhone
94816,Touch Rummy,2010-06-11,iPad
94816,Touch Rummy,2009-05-31,iPhone
94824,Megamind: Mega Team Unite,2010-11-02,Wii
94848,Cows in Space,2009-09-16,iPhone
94849,Lucky Coins,2009-04-06,iPhone
94850,Superstar Chefs,2010-02-18,iPhone
94851,Crash Bandicoot: The Huge Adventure,2002-03-15,Game Boy Advance
94851,Crash Bandicoot: The Huge Adventure,2002-02-25,Game Boy Advance
95370,Harpoon: Battleset 3 – The Med Conflict,1991-11-11,DOS
95383,Spinmaster,1994-02-18,Neo Geo
95383,Spinmaster,2010-11-22,Wii
95278,Mouri Motonari: Chikai no Sanya,1998-02-26,PlayStation
95278,Mouri Motonari: Chikai no Sanya,1997-10-02,SEGA Saturn
95278,Mouri Motonari: Chikai no Sanya,1997-05-23,Windows
95280,Oda Nobunagaden,2002-02-07,PlayStation
95280,Oda Nobunagaden,1999-10-01,PlayStation
95280,Oda Nobunagaden,1998-09-23,PlayStation
95287,Carnival Games MiniGolf,2008-10-21,Wii
95288,uDraw Pictionary,2010-11-14,Wii
95289,Little League World Series Baseball 2008,2008-08-05,Wii
95291,Little League World Series Baseball 2009,2009-06-23,Wii
95298,Konami's Ping Pong,1987-05-30,NES
95298,Konami's Ping Pong,2008-11-25,Wii
95303,Math Gran Prix,2011-11-04,Android
95246,Pipe Mania,2008-09-29,PSP
95246,Pipe Mania,2008-09-26,PlayStation 2
95246,Pipe Mania,2008-10-16,Nintendo DS
95246,Pipe Mania,2008-10-16,PSP
95246,Pipe Mania,2009-07-08,iPad
95246,Pipe Mania,2008-09-26,Nintendo DS
95247,Professor Brainmaniac,2008-06-13,Nintendo DS
95251,Super Fantasy Zone,1992-01-14,SEGA Genesis
95251,Super Fantasy Zone,2008-05-07,Wii
95253,Rolling Thunder 2,1991-11-18,SEGA Genesis
95253,Rolling Thunder 2,2007-12-04,Wii
95268,Monopoly Party,2003-12-06,PlayStation 2
95268,Monopoly Party,2002-11-20,GameCube
95268,Monopoly Party,2002-11-11,PlayStation 2
95268,Monopoly Party,2002-10-29,Xbox
95268,Monopoly Party,2003-02-27,GameCube
95268,Monopoly Party,2002-11-29,Xbox
95274,Sangokushi Eiketsuden,2005-01-27,Game Boy Advance
95275,Sangokushi Koumeiden,2005-01-27,Game Boy Advance
95277,Sangokushi Sousouden,1998-12-11,Windows
95200,Portal Runner,2001-10-19,PlayStation 2
95200,Portal Runner,2001-09-10,PlayStation 2
95201,Disney's PK: Out of the Shadows,2002-11-29,PlayStation 2
95201,Disney's PK: Out of the Shadows,2002-10-04,GameCube
95201,Disney's PK: Out of the Shadows,2002-12-03,GameCube
95201,Disney's PK: Out of the Shadows,2002-11-01,PlayStation 2
95201,Disney's PK: Out of the Shadows,2012-07-04,PlayStation 3
95204,Global Touring Challenge: Africa,2001-11-16,PlayStation 2
95204,Global Touring Challenge: Africa,2002-12-19,PlayStation 2
95204,Global Touring Challenge: Africa,2002-06-14,PlayStation 2
95205,Star Soldier R,2008-03-25,Wii
95225,Knights Contract,2011-02-25,PlayStation 3
95225,Knights Contract,2011-02-25,Xbox 360
95225,Knights Contract,2011-07-07,PlayStation 3
95225,Knights Contract,2011-07-07,Xbox 360
95225,Knights Contract,2011-02-22,PlayStation 3
95225,Knights Contract,2011-02-22,Xbox 360
95162,Super Buster Bros.,1992-08-07,SNES
95164,Buster Bros. Collection,1997-03-14,PlayStation
95164,Buster Bros. Collection,1997-03-31,PlayStation
95165,Heroes over Europe,2009-09-17,PlayStation 3
95165,Heroes over Europe,2009-09-17,Windows
95165,Heroes over Europe,2009-09-17,Xbox 360
95165,Heroes over Europe,2009-09-14,Xbox 360
95165,Heroes over Europe,2009-09-18,PlayStation 3
95165,Heroes over Europe,2009-09-18,Windows
95165,Heroes over Europe,2011-03-04,Windows
95165,Heroes over Europe,2010-03-10,Windows
95165,Heroes over Europe,2009-09-18,Xbox 360
95165,Heroes over Europe,2009-09-15,PlayStation 3
95165,Heroes over Europe,2009-09-08,Windows
95170,Majesty 2: Battles of Ardania,2010-11-09,Windows
95171,Majesty 2: Kingmaker,2010-03-26,Windows
95197,Gubble,1998-09-17,PlayStation
95197,Gubble,2011-09-28,PlayStation 3
95197,Gubble,2001-04-12,PlayStation
95197,Gubble,2002-10-06,PlayStation
95197,Gubble,1997-06-30,Windows
95018,EA Sports Rugby 2005,2005-03-18,PlayStation 2
95065,Majesty 2: Monster Kingdom,2011-01-11,Windows
95067,Wizardry:  The Story of Llylgamyn,1999-06-01,SNES
95114,EverQuest II: Destiny of Velious,2011-02-22,Windows
95117,Natsume Championship Wresting,2014-11-20,Wii U
95117,Natsume Championship Wresting,1993-12-28,SNES
95117,Natsume Championship Wresting,2011-02-18,Wii
94984,Diablo: Battle Chest,2001-09-26,Macintosh
94985,Mr Bean's Wacky World of Wii,2009-02-06,Wii
94987,Mirror's Edge 2D,2008-11-11,Web Browser
94999,Warcraft III: Battle Chest,2003-09-22,Macintosh
95000,Crash Time II,2009-08-27,Windows
95002,Crash Time III,2009-11-27,Xbox 360
95002,Crash Time III,2009-11-26,Windows
94900,Nazo no Murasame Jō,1986-04-14,NES
94900,Nazo no Murasame Jō,2004-08-10,Game Boy Advance
94900,Nazo no Murasame Jō,2013-07-03,Nintendo 3DS
94900,Nazo no Murasame Jō,2008-08-19,Wii
94911,Trapped Dead,2011-03-11,Windows
94911,Trapped Dead,2010-12-16,Windows
94911,Trapped Dead,2011-01-21,Windows
94917,Real Racing,2010-03-29,iPad
94917,Real Racing,2009-06-08,iPhone
94917,Real Racing,2009-10-21,iPhone
94919,Dino Dodger,2011-03-08,iPad
94932,BugO StinkO,2011-03-09,Xbox 360
94935,Ys IV:  Mask of the Sun,1993-11-19,SNES
94936,Miracle Girls,1993-10-22,SNES
94970,Unreal Gold,2008-11-18,Windows
94976,Arcana Heart,2007-10-11,PlayStation 2
94976,Arcana Heart,2008-04-10,PlayStation 2
94860,Land-a Panda,2011-03-10,iPad
94860,Land-a Panda,2011-03-10,iPhone
94865,Kami Retro,2011-03-09,iPhone
94866,Float,2011-02-19,iPad
94867,DJ Rivals,2011-03-09,iPhone
94881,Columns Crown,2002-02-05,Game Boy Advance
94894,Attack of the Killer Tomatoes,1993-03-19,Game Boy
95826,XG Blast!,2009-02-06,Nintendo DS
95834,Hot Shots Golf: Open Tee 2,2008-05-28,PSP
