id,name,release_date,genre
185617,Bouncy And Monsto,2015-08-07,Puzzle
185618,Globe Master 3D,2015-08-06,Educational
185619,Donutosaur 2,2015-08-06,Puzzle
185632,BLOCnog,2015-07-22,Puzzle
185633,The Last Time - Prologue,2015-07-20,Adventure
185634,War Heroes,2016-07-20,Strategy
185634,War Heroes,2016-07-20,Tower Defense
185635,50 Years,2015-07-19,Strategy
185636,Space Flash Arena 2,2015-07-19,Shoot 'em Up
185637,The Platform,2015-07-19,Action
185637,The Platform,2015-07-19,Platformer
185638,Indefinite: Interrogation Game,2015-07-19,Puzzle
185639,Zombie Riot,2015-07-19,Strategy
185640,You're Grounded,2015-07-16,Adventure
185641,Hero Simulator,2015-07-15,Life Simulation
185723,Orbox,2007-01-05,Puzzle
185724,Paths 2,2007-01-10,Puzzle
185725,Tetris Holdem,2007-01-16,Puzzle
185726,President or Playmate,2007-01-16,Puzzle
185745,Tainted Olive - Chapter 1,2014-02-26,Adventure
185745,Tainted Olive - Chapter 1,2014-02-26,Puzzle
185755,Donutosaur,2014-07-29,Puzzle
185756,Helixteus,2014-07-26,Strategy
185757,Space Flash Arena,2014-01-31,Shoot 'em Up
185761,Nightflies,2012-11-15,Puzzle
185713,Piplet Extreme,2006-10-23,Classic Games
185713,Piplet Extreme,2006-10-23,Puzzle
185714,Foley's Follies,2006-11-06,Puzzle
185715,The Classroom 3,2006-11-14,Puzzle
185715,The Classroom 3,2006-11-14,Strategy
185716,Fungus,2006-11-30,Puzzle
185717,Orbox B,2006-12-06,Puzzle
185718,Battle Pirates (2006),2015-12-08,Puzzle
185719,The Game of Disorientation,2006-12-08,Puzzle
185720,Magnetism,2006-12-28,Puzzle
185721,Warp Forest,2006-12-29,Puzzle
185721,Warp Forest,2006-12-29,Shooter
185722,Paths,2007-01-07,Puzzle
185702,Void Vikings,2015-05-18,Shoot 'em Up
185703,Astrobots,2015-05-16,Platformer
185703,Astrobots,2015-05-16,Shooter
185704,Give Up 2,2015-05-15,Endless Runner
185704,Give Up 2,2015-05-15,Platformer
185705,That Red Button,2015-09-24,Platformer
185705,That Red Button,2015-09-24,Puzzle
185706,Balloon Hero,2015-09-17,Puzzle
185707,The Last Samurai,2015-09-14,Platformer
185707,The Last Samurai,2015-09-14,Shooter
185708,G-Switch 2,2015-09-01,Endless Runner
185708,G-Switch 2,2015-09-01,Platformer
185710,Time To Type,2006-10-18,Puzzle
185711,Blang,2006-10-19,Management
185712,The only game better than Fancy Pants,2005-10-22,Puzzle
185692,Transport Defender,2015-06-04,Shoot 'em Up
185693,"Drink Beer, Neglect Family",2015-05-31,Action
185693,"Drink Beer, Neglect Family",2015-05-31,Platformer
185694,Level Editor 4,2015-05-28,Platformer
185694,Level Editor 4,2015-05-28,Puzzle
185695,Puzzle Tower,2015-05-27,Puzzle
185696,The Green Kingdom,2015-05-27,Real Time Strategy
185697,A Matter of Caos: Episode 4,2015-05-27,Point-and-Click
185698,WW2-4U,2015-05-26,MMO
185698,WW2-4U,2015-05-26,Shooter
185699,Deepest Dungeon,2015-05-22,RPG
185700,Egg Knight,2015-05-22,Point-and-Click
185701,Realm Grinder,2015-05-19,Management
185701,Realm Grinder,2015-05-19,Point-and-Click
185682,Awesome Seaquest,2015-06-09,Strategy
185683,"Sugar, sugar 3",2015-06-08,Puzzle
185684,Heroes Empire: TCG,2015-09-28,Strategy
185685,Castle Kaboom,2015-06-08,Puzzle
185686,ARMY FORCE ONLINE - Multiplayer FPS,2015-06-06,First Person Shooter
185687,Brazen Clicker,2015-06-06,RPG
185688,Business,2015-06-05,RPG
185689,Drop Wizard,2015-06-05,Platformer
185690,Tim_,2015-06-04,Platformer
185690,Tim_,2015-06-04,Puzzle
185691,Sherlock Holmes 2,2015-06-04,Adventure
185691,Sherlock Holmes 2,2015-06-04,Point-and-Click
185672,Guess Countries: Europe,2015-05-21,Educational
185673,Gnome Go Home,2015-06-16,Action
185673,Gnome Go Home,2015-06-16,Puzzle
185674,Game.Init,2015-06-14,Platformer
185674,Game.Init,2015-06-14,Puzzle
185675,Just Can't Wait to Escape,2015-06-14,Adventure
185675,Just Can't Wait to Escape,2015-06-14,Point-and-Click
185676,Cube Escape: Arles,2015-06-14,Adventure
185677,Trollface Quest 13,2015-06-12,Adventure
185677,Trollface Quest 13,2015-06-12,Puzzle
185678,Error Zone,2016-06-11,Puzzle
185679,Space Incident,2015-06-10,Adventure
185680,Mini Heroes,2015-06-09,MMO
185680,Mini Heroes,2015-06-09,RPG
185681,Shonen Idle,2015-06-09,Point-and-Click
185662,Cube Escape: Harvey's Box,2015-07-01,Adventure
185662,Cube Escape: Harvey's Box,2015-07-01,Point-and-Click
185662,Cube Escape: Harvey's Box,2015-07-01,Puzzle
185663,SAGA Idle,2015-06-30,RPG
185664,Blocks 2,2015-06-30,Puzzle
185665,Marrakesh Club,2015-06-30,Adventure
185665,Marrakesh Club,2015-06-30,Management
185666,Nambers,2015-06-25,Puzzle
185667,Wheely 5: Armageddon,2015-06-25,Point-and-Click
185667,Wheely 5: Armageddon,2015-06-25,Puzzle
185668,Project GunGame,2015-06-24,Shoot 'em Up
185669,Strikeforce Kitty: Last Stand,2015-06-22,Beat 'em Up
185669,Strikeforce Kitty: Last Stand,2015-06-22,Scrolling
185670,Sieger: Rebuilt to Destroy,2015-06-22,Puzzle
185670,Sieger: Rebuilt to Destroy,2015-06-22,Tower Defense
185671,Sancho Ponchek,2015-06-22,Adventure
185671,Sancho Ponchek,2015-06-22,RPG
185652,Videograte,2015-07-05,Puzzle
185653,Shop Heroes,2015-10-01,Management
185653,Shop Heroes,2015-10-01,MMO
185653,Shop Heroes,2015-10-01,RPG
185654,Guess Countries: South America,2015-07-04,Educational
185655,ARMY FORCE FIRESTORM: 3D Multiplayer FPS,2015-07-04,First Person Shooter
185655,ARMY FORCE FIRESTORM: 3D Multiplayer FPS,2015-07-04,MMO
185656,Idle Business,2015-07-03,Management
185657,Prophet,2015-07-03,Arcade
185657,Prophet,2015-07-03,Platformer
185658,Okame,2015-07-03,Puzzle
185659,Global Strike,2016-07-02,First Person Shooter
185659,Global Strike,2016-07-02,MMO
185660,Guess Countries: USA,2015-07-01,Educational
185661,Nightflies 2,2015-07-01,Puzzle
185642,Idle Online Universe,2015-07-14,MMO
185642,Idle Online Universe,2015-07-14,Shoot 'em Up
185643,Mine Upgrade,2015-07-12,Management
185644,Guess Countries: Asia,2015-07-12,Educational
185645,Trimps,2015-07-12,Management
185645,Trimps,2015-07-12,Strategy
185646,Infinite Spreadsheets,2015-07-11,Strategy
185647,The Money Makers,2015-07-10,Management
185648,A Tale of Caos: Prologue,2015-07-09,Adventure
185649,Disaster Will Strike 5,2015-07-09,Puzzle
185650,Realm of Empires: Warlords Rising,2015-07-08,MMO
185650,Realm of Empires: Warlords Rising,2015-07-08,Strategy
185651,Red Oz Episode 1,2015-07-07,Adventure
185762,Give Up,2013-03-13,Endless Runner
185789,Mombie,2007-01-23,Puzzle
185791,Smokaz Challenge,2007-01-26,Puzzle
185792,Scribble 2!,2007-01-26,Puzzle
185794,Scribble,2007-07-24,Puzzle
185798,Memory (2007),2007-01-27,Puzzle
185799,Between The Lines,2007-02-02,Puzzle
185800,[ Vorticube ],2007-02-06,Puzzle
185801,Palantir,2007-02-12,Puzzle
185809,Hammer 2 Reloaded,2015-09-03,Shooter
186049,Float Beta,2007-04-16,Puzzle
186050,Enigmatica (2007),2007-04-18,Puzzle
186051,Sudoku Challenge,2007-04-18,Puzzle
186052,Bubble,2007-04-19,Arcade
186052,Bubble,2007-04-19,Puzzle
186053,More Bloons,2007-04-19,Puzzle
186054,Colors,2007-04-21,Puzzle
186055,Prisa,2007-04-21,Action
186055,Prisa,2007-04-21,Puzzle
186056,Toxic Blocks,2007-04-22,Puzzle
186057,Circlo,2007-04-22,Puzzle
186058,Bomb Stopper,2007-04-26,Puzzle
186004,Grand Ages: Medieval,2015-09-25,Real Time Strategy
186004,Grand Ages: Medieval,2015-09-25,Simulation
186014,Off-Road Velociraptor Safari,2008-01-29,Action Adventure
186019,Sonic Episode 2,2007-04-10,Action Adventure
186019,Sonic Episode 2,2007-04-10,RPG
186040,Attack of the Big Green Munchy Things,2007-04-12,Maze
186040,Attack of the Big Green Munchy Things,2007-04-12,Puzzle
186042,Mad Virus,2007-04-12,Puzzle
186044,Connect-It,2007-04-12,Point-and-Click
186044,Connect-It,2007-04-12,Puzzle
186045,Bouncy The Ball,2007-04-14,Puzzle
186046,Zombie Zoeds,2015-05-20,Action
186047,Mouse Maneuver,2007-04-15,Maze
186047,Mouse Maneuver,2007-04-15,Puzzle
186048,Ice Breakout!,2007-04-15,Puzzle
185919,Rings,2007-04-05,Puzzle
185920,Disco Sudoku,2007-04-07,Puzzle
185921,Sky Bouncer,2007-04-07,Puzzle
185942,Goosebumps: The Game,2015-10-15,Point-and-Click
185951,Cryptark,2015-10-07,Roguelike
185989,Ortus Regni,2015-07-30,Strategy
185998,Sonic RPG: Episode 1,2007-04-07,Action Adventure
185998,Sonic RPG: Episode 1,2007-04-07,RPG
185999,John's Jackpot,2007-04-09,Puzzle
186000,Jellyfish,2007-04-09,Puzzle
185908,Snake Maze,2007-03-30,Maze
185908,Snake Maze,2007-03-30,Puzzle
185909,Reverse,2007-03-31,Maze
185910,Rocket Car,2007-03-31,Platformer
185910,Rocket Car,2007-03-31,Puzzle
185912,Stubbs Mouse Avoider,2007-04-02,Maze
185912,Stubbs Mouse Avoider,2007-04-02,Puzzle
185913,Ultimate Riddle,2015-04-03,Puzzle
185913,Ultimate Riddle,2015-04-03,Trivia
185914,"Push, Pull, and Burn",2007-04-03,Beat 'em Up
185914,"Push, Pull, and Burn",2007-04-03,Puzzle
185915,Ultimate Riddle 2,2007-04-03,Trivia
185916,Heroes 1: Hiro,2015-04-05,Puzzle
185917,Missing Link,2015-04-05,Puzzle
185918,Snowboarder line drawer,2007-04-05,Puzzle
185896,Metal Gear Online,2008-06-12,Shooter
185896,Metal Gear Online,2008-06-12,Stealth
185898,Dobble,2007-03-27,Puzzle
185899,Quadrato,2007-03-27,Puzzle
185900,Capsules,2007-03-28,Puzzle
185901,Squares Escape,2007-03-29,Puzzle
185902,Numbers Fantastic!,2007-03-29,Puzzle
185903,Shifty Puzzle,2007-03-29,Puzzle
185904,LePussé in Paris,2007-03-29,Puzzle
185905,Psychopath,2007-03-29,Puzzle
185907,Baby Frog the board game,2007-03-30,Puzzle
185886,Parking Perfection 2,2007-03-21,Puzzle
185887,Art Thief,2007-03-22,Puzzle
185887,Art Thief,2007-03-22,Stealth
185888,Lindt Gold Bunny Hunt,2007-03-22,Puzzle
185888,Lindt Gold Bunny Hunt,2007-03-22,Trivia
185889,Flour Child,2007-03-22,Arcade
185889,Flour Child,2007-03-22,Puzzle
185890,Boomshine,2007-03-22,Puzzle
185891,Sun Blocks,2007-03-23,Puzzle
185892,Blobuloids,2007-03-25,Puzzle
185893,KHR0ME 2: Silver,2007-03-25,Puzzle
185894,Munni Matkewali,2007-03-25,Puzzle
185895,Slingette,2007-03-26,Puzzle
185876,Red Lead,2007-03-02,Puzzle
185877,Radius (2007),2007-03-02,Puzzle
185878,Rolley-Ball,2007-03-03,Puzzle
185879,The Karnak Maze 2,2007-03-09,Adventure
185879,The Karnak Maze 2,2007-03-09,Puzzle
185880,Snake (2007),2007-03-09,Puzzle
185881,-Bounce-,2007-03-12,Puzzle
185882,Ivan's beta game 5000,2007-03-13,Puzzle
185883,Exorbis,2007-03-19,Puzzle
185884,Cursor Mayhem,2007-03-20,Puzzle
185885,Trapdoors & Treasure!,2007-03-21,Maze
185885,Trapdoors & Treasure!,2007-03-21,Puzzle
185864,Toss,2007-02-19,Puzzle
185865,Uber Breakout II,2007-02-19,Puzzle
185866,Shrink,2007-02-24,Puzzle
185867,Rings and Sticks,2007-02-26,Puzzle
185868,Water Dash!,2007-02-27,Puzzle
185869,Get Out 2.0,2007-02-28,Puzzle
185870,Squeezed!,2007-02-28,Puzzle
185872,Ball Revamped 2: Metaphysik,2007-02-28,Puzzle
185816,>>>Dodge,2007-02-12,Puzzle
185852,Pinboliada,2007-02-13,Puzzle
185854,Sudoku Jokers,2007-02-13,Puzzle
185855,Chock Chock,2007-02-13,Puzzle
185856,Presents Panic,2007-02-14,Puzzle
185858,How Does Your Garden Grow,2007-02-16,Puzzle
185859,FruitFall,2007-02-16,Puzzle
185861,Magneto,2007-02-16,Platformer
185861,Magneto,2007-02-16,Puzzle
185862,Alphabet Hunter,2007-02-18,Puzzle
185863,World Of The Rings,2007-02-19,Puzzle
186059,JIGSAw CHATing,2007-04-26,Puzzle
186060,Math Trivia Game,2007-04-30,Puzzle
186060,Math Trivia Game,2007-04-30,Trivia
186061,Animal Sudoku,2007-04-27,Puzzle
186062,Blinding Lines,2007-04-28,Maze
186062,Blinding Lines,2007-04-28,Puzzle
186087,Beasts of Prey,2014-06-05,Survival
186088,Rising World,2014-12-03,Sandbox
186159,Rise of the Guardians: The Video Game,2012-11-20,Action Adventure
186201,Motorama,2014-11-21,Racing
186211,Camel Up,2015-10-01,Party
186211,Camel Up,2015-10-01,Strategy
187826,Viridi,2015-08-19,Simulation
187879,GooCubelets,2015-09-01,Puzzle
187889,Tinboy,2015-09-01,Platformer
187889,Tinboy,2015-09-01,Puzzle
187892,The Incredible Adventures of Van Helsing: Final Cut,2015-11-06,Action RPG
187894,Orc Slayer,2015-11-05,First Person Shooter
187896,Deadlands Noir - That Old Time Religion,2015-07-03,Visual Novel
187898,Swords & Crossbones: An Epic Pirate Story,2015-09-30,Adventure
187898,Swords & Crossbones: An Epic Pirate Story,2015-09-30,RPG
187898,Swords & Crossbones: An Epic Pirate Story,2015-09-30,Strategy
187899,Starship Traveller,2015-03-11,Adventure
187899,Starship Traveller,2015-03-11,Text Adventure
187693,Relativity Wars,2013-04-06,Strategy
187695,Animal Gods,2015-10-12,Action Adventure
187778,The Plan (2013),2013-02-10,Adventure
187779,Crowntakers,2014-11-07,Roguelike
187779,Crowntakers,2014-11-07,RPG
187779,Crowntakers,2014-11-07,Strategy
187780,Danmaku Unlimited 2,2013-02-16,Arcade
187780,Danmaku Unlimited 2,2013-02-16,Shoot 'em Up
187781,Shattered Planet,2014-07-03,Roguelike
187781,Shattered Planet,2014-07-03,RPG
187781,Shattered Planet,2014-07-03,Strategy
187811,Schein,2014-10-09,Platformer
187818,Alexia Crow and the Cave of Heroes,2015-05-04,Adventure
187818,Alexia Crow and the Cave of Heroes,2015-05-04,Point-and-Click
187818,Alexia Crow and the Cave of Heroes,2015-05-04,Puzzle
187819,Asphyxia,2015-08-04,Visual Novel
187820,Axis Football 2015,2015-07-15,Sports
187407,Steamalot,2015-08-31,Strategy
187438,Præy for the Gods,2019-01-31,Action Adventure
187496,Blackguards 2,2015-01-20,Tactical RPG
187516,Sorcerer King,2015-07-16,4x Strategy
187516,Sorcerer King,2015-07-16,RPG
187581,Caveman Craig,2015-08-28,Management
187581,Caveman Craig,2015-08-28,Strategy
187647,Darksiders II: Deathinitive Edition,2015-10-27,Action Adventure
187647,Darksiders II: Deathinitive Edition,2015-10-27,RPG
187650,The Elder Scrolls Online - Orsinium,2015-11-02,RPG
187674,Kings of Israel,2015-11-04,Strategy
187689,SWR JST DX Selective Memory Erase Effect,2015-04-20,Platformer
187243,Death Under The Labyrinth,2015-10-08,RPG
187244,Aegis of Earth: Protonovus Assault,2015-07-02,Action
187244,Aegis of Earth: Protonovus Assault,2015-07-02,Strategy
187245,Yomawari,2015-10-29,Action
187284,Boundless,2018-11-13,Sandbox
187364,Dinosaur King (2008),2007-11-11,Other
187379,Infinite Space III: Sea of Stars,2015-10-29,Roguelike
187037,Gravilon,2015-03-30,Puzzle
187039,Sun Blast,2015-04-02,Shoot 'em Up
187051,Kromaia,2014-10-23,Shoot 'em Up
187122,The Cat and the Coup,2011-06-15,Puzzle
187128,The Park,2015-10-27,Adventure
187166,RIGS: Mechanized Combat League,2016-10-13,Sports
186924,Amelie's Cafe,2011-05-12,Management
186924,Amelie's Cafe,2011-05-12,Simulation
186952,Elastrix,2014-12-18,Puzzle
186970,Stigmat,2015-09-29,Platformer
186971,Tether 3D,2015-09-16,Shooter
186982,Superstatic,2015-09-15,Action
186993,Vortex: The Gateway,2015-10-06,Sandbox
186993,Vortex: The Gateway,2015-10-06,Survival
187005,Bonaparte's Peninsular War,2014-11-01,Strategy
187006,Tiny Bridge: Rat Adventure,2015-05-08,Puzzle
187008,Belladonna,2015-02-27,Point-and-Click
186739,Al Emmo's Postcards from Anozira,2010-08-02,Hidden Object
186743,Broadside,2015-09-18,Action
186754,Tinykeep,2014-09-29,Action
186754,Tinykeep,2014-09-29,Roguelike
186786,Roaming Fortress,2013-04-26,Tower Defense
186796,Bridge Constructor Medieval,2014-05-01,Puzzle
186902,Aurion: Legacy of Kori-Odan,2016-04-14,Action Adventure
186902,Aurion: Legacy of Kori-Odan,2016-04-14,RPG
186909,Indivisible,2019-10-08,Action RPG
186922,Arslan: The Warriors of Legend,2016-02-09,Tactical RPG
186619,Blaster Shooter Gun Guy,2015-08-10,Platformer
186621,Diadra Empty,2015-07-22,Shoot 'em Up
186622,Hare in the Hat,2015-04-01,Puzzle
186633,Fighties,2015-07-13,Platformer
186634,Fitz the Fox,2015-08-06,Platformer
186635,Flesh Eaters,2015-07-07,Real Time Strategy
186657,League of Mermaids,2013-07-23,Puzzle
186660,Anoxemia,2015-01-16,Adventure
186667,Bunker - The Underground Game,2015-05-21,Adventure
186667,Bunker - The Underground Game,2015-05-21,Point-and-Click
186280,Collisions,2015-07-28,Puzzle
186320,Dr. Mario: Miracle Cure,2015-06-11,Puzzle
186399,Supreme League of Patriots - Episode 1: A Patriot Is Born,2015-01-29,Point-and-Click
186417,Das geheimnisvolle Labyrinth von Schloss Balthasar,2015-07-10,Adventure
186417,Das geheimnisvolle Labyrinth von Schloss Balthasar,2015-07-10,Puzzle
186537,Tembo the Badass Elephant,2015-07-21,Platformer
186589,Hot Tin Roof: The Cat That Wore A Fedora,2015-02-20,Action Adventure
186603,Star Dancer 3D Space Battles,2015-10-01,Strategy
186604,Straima,2015-09-25,Platformer
186608,Ferrum's Secrets,2015-08-14,Point-and-Click
186614,Arclight Cascade,2015-08-25,Action
186614,Arclight Cascade,2015-08-25,Shoot 'em Up
187904,Roguelight,2014-08-10,Action Adventure
187904,Roguelight,2014-08-10,Platformer
187904,Roguelight,2014-08-10,Roguelike
187905,Dracula's Legacy,2015-10-22,Hidden Object
187907,Lift It,2015-09-29,Action
187954,State of Decay - Breakdown,2013-11-29,Action RPG
187954,State of Decay - Breakdown,2013-11-29,Survival
187955,State of Decay - Lifeline,2014-05-30,Action RPG
187955,State of Decay - Lifeline,2014-05-30,Survival
187968,Sometimes:  Success Requires Sacrifice,2015-02-27,Action Adventure
187969,Battle Sails,2015-09-29,Strategy
187983,Sir! I'd Like To Report A Bug!,2015-10-19,Platformer
187993,Stranded in Time,2015-07-17,Adventure
187993,Stranded in Time,2015-07-17,Point-and-Click
188770,The Deed,2015-11-23,Adventure
188778,There Was a Caveman,2015-10-08,Platformer
188785,Momodora III,2015-07-01,Platformer
188786,Last Days of Spring,2015-10-07,Visual Novel
188829,Masquerada: Songs and Shadows,2016-09-30,Tactical RPG
188832,Divine Slice of Life,2015-10-22,Visual Novel
188637,Star Fox 2,2017-09-29,Action Adventure
188654,Mountain Crime: Requital,2013-03-14,Adventure
188654,Mountain Crime: Requital,2013-03-14,Hidden Object
188655,Twisted Lands: Shadow Town,2013-06-05,Adventure
188655,Twisted Lands: Shadow Town,2013-06-05,Hidden Object
188657,Forest Legends: The Call of Love,2014-01-22,Adventure
188657,Forest Legends: The Call of Love,2014-01-22,Puzzle
188658,Sacra Terra: Kiss of Death,2014-07-02,Adventure
188658,Sacra Terra: Kiss of Death,2014-07-02,Hidden Object
188679,Asteroids: Outpost,2015-03-26,MMO
188679,Asteroids: Outpost,2015-03-26,Sandbox
188679,Asteroids: Outpost,2015-03-26,Survival
188711,Rothschild: The Sheep Will Wake,2015-11-23,Adventure
188567,Scourge of War: Waterloo,2015-11-19,Strategy
188582,The Lost City,2012-01-31,Adventure
188582,The Lost City,2012-01-31,Point-and-Click
188582,The Lost City,2012-01-31,Puzzle
188585,Lucius II,2015-02-15,Action Adventure
188631,Unsung Story,2020-12-17,Tactical RPG
188549,Brainstorm - a party game,2015-11-19,Party
188550,WRC 5: FIA World Rally Championship,2015-10-16,Racing
188551,Conquest of Elysium 4,2015-11-16,Strategy
188552,Let's Sing 2016,2015-11-10,Party
188553,Circuit Breakers (2015),2015-11-17,Shoot 'em Up
188554,Stella Glow,2015-11-17,Tactical RPG
188564,UTOPIA 9 - A Volatile Vacation,2015-11-17,Adventure
188565,GOCCO OF WAR,2015-11-18,Action
188297,Legend of Mysteria RPG,2015-10-09,RPG
188323,Chibi-Robo! Zip Lash,2015-10-08,Platformer
188330,Doorways:   Holy Mountains of Flesh,2015-08-20,Action
188330,Doorways:   Holy Mountains of Flesh,2015-08-20,Adventure
188366,Cult of the Wind,2014-07-01,Action
188366,Cult of the Wind,2014-07-01,Shooter
188380,DomiNations,2015-04-02,Strategy
188422,Loot Hunter,2015-01-23,Puzzle
188422,Loot Hunter,2015-01-23,RPG
188423,Pizza Express,2015-06-25,Simulation
188423,Pizza Express,2015-06-25,Strategy
188517,Ultimate NES Remix,2014-12-05,Other
188518,Valkyria Revolution,2017-01-19,Tactical RPG
188254,One Final Breath,2015-09-28,Action Adventure
188256,OASE:  Other Age Single Encounter,2010-09-16,Adventure
188256,OASE:  Other Age Single Encounter,2010-09-16,Visual Novel
188262,SingStar Mecano,2009-11-19,Party
188262,SingStar Mecano,2009-11-19,Rhythm
188264,SingStar Clásicos,2008-12-04,Party
188264,SingStar Clásicos,2008-12-04,Rhythm
188265,SingStar La Edad de Oro del Pop Español,2006-11-15,Party
188265,SingStar La Edad de Oro del Pop Español,2006-11-15,Rhythm
188277,Marble Mayhem:  Fragile Ball,2015-07-07,Maze
188277,Marble Mayhem:  Fragile Ball,2015-07-07,Simulation
188289,Louie Cooks,2015-11-10,Adventure
188295,Labyronia RPG,2015-08-15,RPG
188296,Labyronia RPG 2,2015-08-28,RPG
188161,Port of Call,2015-08-28,Adventure
